nps_score,checkin_date,checkout_date,created_at,source,order_id,hotel_name,pod_type,nps_review,nps_review_en,score_classification,hotel_type,preprocessed_review_en,Sentiment,Compound Score
10,2023-05-02 0:00:00,2023-05-03 0:00:00,2023-05-27 4:02:04,Android,1.007168302726448e+16,Bobobox Alun-Alun Bandung,Earth Double,good,good,Positif,Bobobox,good,Positive,0.4404
9,2023-05-26 0:00:00,2023-05-27 0:00:00,2023-05-27 4:00:22,iOS,1.0061685116793308e+16,Bobobox Kebayoran Baru,Earth Double,"Tidurnya nyaman, harga cukup affordable","The sleep is comfortable, the price is quite affordable",Positif,Bobobox,sleep comfort price quit afford,Positive,0.3612
10,2023-05-26 0:00:00,2023-05-27 0:00:00,2023-05-27 3:46:27,Android,1.024168507285486e+16,Bobocabin Puncak Gunung Mas,Deluxe Cabin,Keren,Cool,Positif,Bobocabin,cool,Positive,0.3182
9,2023-05-26 0:00:00,2023-05-27 0:00:00,2023-05-27 3:35:34,iOS,1.0171684919305196e+16,Bobocabin Ranca Upas,Deluxe Cabin ,Oke,Boundary,Positif,Bobocabin,boundari,Neutral,0.0
7,2023-05-26 0:00:00,2023-05-27 0:00:00,2023-05-27 3:22:13,Android,1.0191684211045896e+16,Bobocabin Cikole,Executive Cabin,Banyak debu di sela2 dalam kamar,A lot of dust in between in the room,Positif,Bobocabin,lot dust room,Neutral,0.0
9,2023-05-26 0:00:00,2023-05-27 0:00:00,2023-05-27 3:16:52,iOS,1.0171684919305196e+16,Bobocabin Ranca Upas,Deluxe Cabin ,Ok,Ok,Positif,Bobocabin,ok,Positive,0.296
10,2023-05-26 0:00:00,2023-05-27 0:00:00,2023-05-27 2:42:49,Android,1.0121684512837774e+16,Bobobox Juanda Jakarta,Earth Single,"Nice, thankyou","Nice, thankyou",Positif,Bobobox,nice thankyou,Positive,0.4215
10,2023-05-25 23:00:00,2023-05-26 23:00:00,2023-05-27 2:20:26,iOS,1.0231685073966126e+16,Bobocabin Kintamani ,Executive Cabin,all ceew and facikities is perfect,all ceew and facikities is perfect,Positif,Bobocabin,ceew facik perfect,Positive,0.5719
10,2023-05-24 0:00:00,2023-05-25 0:00:00,2023-05-27 1:49:08,iOS,1.008168489309384e+16,Bobobox Kota Tua,Earth Single,it was nice to sleep in bobobox thanks,it was nice to sleep in bobobox thanks,Positif,Bobobox,nice sleep bobobox thank,Positive,0.6486
9,2023-05-23 0:00:00,2023-05-26 0:00:00,2023-05-26 15:32:27,Android,1.0221684478440064e+16,Bobobox ITC Kuningan,Sky Double,Thanks for the facility.. Anyway please let me know if you find my medicine left on my pods 🙏🏻,Thanks for the facility.. Anyway please let me know if you find my medicine left on my pods 🙏🏻,Positif,Bobobox,thank facil anyway pleas let know find medicin left pod,Positive,0.3612
8,2023-05-13 0:00:00,2023-05-14 0:00:00,2023-05-26 14:30:34,Android,1.0171680796167566e+16,Bobocabin Ranca Upas,Standard Cabin,Colokan kamar longgar dan kamar agak berbau pengap..,Loose room plugs and rooms smell somewhat stuffy ..,Positif,Bobocabin,loos room plug room smell somewhat stuffi,Neutral,0.0
10,2023-05-25 0:00:00,2023-05-26 0:00:00,2023-05-26 11:34:14,iOS,1.0061685031316404e+16,Bobobox Kebayoran Baru,Earth Double,good ,good ,Positif,Bobobox,good,Positive,0.4404
8,2023-05-11 0:00:00,2023-05-12 0:00:00,2023-05-26 8:56:14,iOS,1.0081683808289996e+16,Bobobox Kota Tua,Sky Double,"AC kamar kurang dingin, AC ruang makan bahkan ga berasa","AC room is less cold, the dining room air conditioner doesn't even taste",Positif,Bobobox,ac room less cold dine room air condition even tast,Neutral,0.0
8,2023-05-19 0:00:00,2023-05-20 0:00:00,2023-05-26 7:23:47,iOS,1.0241684303179136e+16,Bobocabin Puncak Gunung Mas,Deluxe Cabin,View teras cabin kurang bagus  Semoga ga dapet cabin no 18 lagi,View Terrace Cabin is not good I hope you don't get Cabin No. 18 again,Positif,Bobocabin,view terrac cabin good hope get cabin,Positive,0.7003
10,2023-05-25 0:00:00,2023-05-26 0:00:00,2023-05-26 7:21:24,Android,1.0221684989305794e+16,Bobobox ITC Kuningan,Earth Double,"udah berkali kali kesini,nyaman banget dan deket kantor hehehe","I've been here many times, very comfortable and near the office hehehe",Positif,Bobobox,mani time comfort near offic heheh,Positive,0.3612
10,2023-05-25 0:00:00,2023-05-26 0:00:00,2023-05-26 6:07:02,iOS,1.0001685009794188e+16,Bobobox Paskal,Sky Double,Bgus,Bgus,Positif,Bobobox,bgu,Neutral,0.0
8,2023-05-25 0:00:00,2023-05-26 0:00:00,2023-05-26 5:27:42,Android,1.0241684991118944e+16,Bobocabin Puncak Gunung Mas,Deluxe Cabin,Kalo ada arena bermain untuk anak pasti lebih mantul jadi anak ngga bosen dikamar bisa bermain diljar,"If there is a playground for children, it will definitely be more good so that children are not bored in the room can play diljar",Positif,Bobocabin,playground children definit good children bore room play diljar,Positive,0.5106
10,2023-05-25 0:00:00,2023-05-26 0:00:00,2023-05-26 5:23:20,Android,1.00716850076622e+16,Bobobox Alun-Alun Bandung,Earth Single,Bagus kamar nya,Good room,Positif,Bobobox,good room,Positive,0.4404
8,2023-05-25 0:00:00,2023-05-26 0:00:00,2023-05-26 5:10:06,iOS,1.019168476004302e+16,Bobocabin Cikole,Deluxe Cabin,Kunci manual dari dalam,Manual key from inside,Positif,Bobocabin,manual key insid,Neutral,0.0
10,2023-05-25 0:00:00,2023-05-26 0:00:00,2023-05-26 5:03:16,iOS,1.013168494905822e+16,Bobobox Malioboro,Earth Single,niceee and amazing,niceee and amazing,Positif,Bobobox,nicee amaz,Neutral,0.0
8,2023-05-25 0:00:00,2023-05-26 0:00:00,2023-05-26 5:01:58,iOS,1.0171684995291752e+16,Bobocabin Ranca Upas,Deluxe Cabin ,Toiletnya bocor ,The toilet is leaking,Positif,Bobocabin,toilet leak,Negative,-0.34
10,2023-05-24 23:00:00,2023-05-25 23:00:00,2023-05-26 5:00:43,iOS,1.0231684855621036e+16,Bobocabin Kintamani ,Executive Cabin,bagus enak nye yak terbaik bobocabin,good good nye yak best bobocabin,Positif,Bobocabin,good good nye yak best bobocabin,Positive,0.875
10,2023-05-25 0:00:00,2023-05-26 0:00:00,2023-05-26 4:58:16,iOS,1.0141685032347596e+16,Bobobox Slamet Riyadi Solo,Earth Double,"Good place, maybe you can replace the old bed with the new one  overall, the place is good and value for money","Good place, maybe you can replace the old bed with the new one  overall, the place is good and value for money",Positif,Bobobox,good place mayb replac old bed new one overal place good valu money,Positive,0.7003
10,2023-05-25 0:00:00,2023-05-26 0:00:00,2023-05-26 4:54:10,iOS,1.006168364004541e+16,Bobobox Kebayoran Baru,Earth Double,thank u for 1 night ,thank u for 1 night ,Positif,Bobobox,thank u night,Positive,0.3612
10,2023-05-25 0:00:00,2023-05-26 0:00:00,2023-05-26 4:53:22,Android,1.0171684979694104e+16,Bobocabin Ranca Upas,Deluxe Cabin ,Ok,Ok,Positif,Bobocabin,ok,Positive,0.296
10,2023-05-25 0:00:00,2023-05-26 0:00:00,2023-05-26 4:43:29,iOS,1.0231684765607348e+16,Bobocabin Kintamani ,Deluxe Cabin,"seru dan pelayanannya ramah. Tempatnya nyaman dan csnya fast respon. Makanannya enak, tempatnya asri seperti di alam. pokoknya recommended buat kalian yang mencari tempat nuansa alam","exciting and friendly service. The place is comfortable and the CS is fast response. The food is delicious, the place is beautiful like in nature. Anyway, recommended for those of you who are looking for a place of natural nuances",Positif,Bobocabin,excit friendli servic place comfort cs fast respons food delici place beauti like natur anyway recommend look place natur nuanc,Positive,0.7579
10,2023-05-25 0:00:00,2023-05-26 0:00:00,2023-05-26 4:13:35,Android,1.0171685004368304e+16,Bobocabin Ranca Upas,Standard Cabin,EXCELLENT!,EXCELLENT!,Positif,Bobocabin,excel,Positive,0.4588
10,2023-05-25 0:00:00,2023-05-26 0:00:00,2023-05-26 4:09:51,Android,1.0181684940847276e+16,Bobobox Mega Bekasi,Earth Double,"Tiap kali bepergian selalu pastikan ada Boboboxnya. Dengan harga yg menurut saya murah, pelayanan & fasilitasnya sangat baik dan sejauh ini selalu memuaskan (di Bobobox beberapa kota yg saya pernah singgahi.). Tempat yg nyaman, bersih, dan Bobobox di Mega Bekasi dalam Mall jadi bisa cari makan dan keperluan darurat dgn mudah. Pertahankan dan makin ramai pelanggan ya Bobobox. Terima kasih banyak.","Every time you travel always make sure there is a bobobox. With the price that I think is cheap, the service & facilities are very good and so far always satisfying (in Bobobox some cities that I have ever visited.). A comfortable, clean, and bobobox place in Mega Bekasi in the mall so you can find food and emergency needs easily. Maintain and more crowded customers yes Bobobox. Thank you very much.",Positif,Bobobox,everi time travel alway make sure bobobox price think cheap servic facil good far alway satisfi bobobox citi ever visit comfort clean bobobox place mega bekasi mall find food emerg need easili maintain crowd custom ye bobobox thank much,Positive,0.8979
8,2023-05-24 23:00:00,2023-05-25 23:00:00,2023-05-26 3:55:11,iOS,1.0231683901177786e+16,Bobocabin Kintamani ,Deluxe Cabin Hot Tub,Good experience!!!,Good experience!!!,Positif,Bobocabin,good experi,Positive,0.4404
10,2023-05-24 23:00:00,2023-05-25 23:00:00,2023-05-26 3:53:22,iOS,1.023168500493032e+16,Bobocabin Kintamani ,Deluxe Cabin,Everything here was good and warm welcome to customer.. They also have a nice trip package to see mt batur and surrounding area..,Everything here was good and warm welcome to customer.. They also have a nice trip package to see mt batur and surrounding area..,Positif,Bobocabin,everyth good warm welcom custom also nice trip packag see mt batur surround area,Positive,0.765
10,2023-05-25 0:00:00,2023-05-26 0:00:00,2023-05-26 3:47:29,iOS,1.0351683548854728e+16,Bobocabin Madasari Pangandaran,Deluxe Cabin,We love to stay in this cabin coz we can see beach view with quite vibes from ,We love to stay in this cabin coz we can see beach view with quite vibes from ,Positif,Bobocabin,love stay cabin coz see beach view quit vibe,Positive,0.6369
10,2023-05-24 23:00:00,2023-05-25 23:00:00,2023-05-26 3:37:41,iOS,1.0231685015251892e+16,Bobocabin Kintamani ,Deluxe Cabin,Amazing place. Facilities are all top notch ,Amazing place. Facilities are all top notch ,Positif,Bobocabin,amaz place facil top notch,Positive,0.2023
10,2023-05-25 0:00:00,2023-05-26 0:00:00,2023-05-26 3:26:59,Android,1.0061684931500174e+16,Bobobox Kebayoran Baru,Earth Single,Great experience,Great experience,Positif,Bobobox,great experi,Positive,0.6249
7,2023-05-23 0:00:00,2023-05-26 0:00:00,2023-05-26 3:09:02,Android,1.0061684850888668e+16,Bobobox Kebayoran Baru,Sky Single,"Kebetulan posisi deket sm dispenser, jd banyak yg lewat. Pas ada yg lewat pasti berasa bgt tuh agak goyang. Selain itu, ada info cemilan di atas dispenser, tp ga diinfo gmn cara pesen nya","Incidentally the position is close to the dispenser, so many are passing by. When someone passed by, it must feel really a bit shake. In addition, there is information snacks above the dispenser, but it doesn't be info how to order it",Positif,Bobobox,incident posit close dispens mani pass someon pass must feel realli bit shake addit inform snack dispens info order,Negative,-0.1779
10,2023-05-24 23:00:00,2023-05-25 23:00:00,2023-05-26 2:59:01,iOS,1.0231684646867668e+16,Bobocabin Kintamani ,Deluxe Cabin,"Kamar mandi agak rembes, sisanya sudah baik","The bathroom is a bit seeping, the rest is good",Positif,Bobocabin,bathroom bit seep rest good,Positive,0.4404
5,2023-05-20 0:00:00,2023-05-21 0:00:00,2023-05-26 2:51:46,iOS,1.0041684575913204e+16,Bobobox Pancoran,Earth Double,"staff disana kurang ramah, kamar mandi jg engap banget.. ga kayak kebayoran. sisanya aman sih","The staff there is not friendly, the bathroom is really engaging ... not like kebayoran. The rest is safe",Netral,Bobobox,staff friendli bathroom realli engag like kebayoran rest safe,Positive,0.6597
9,2023-05-19 0:00:00,2023-05-20 0:00:00,2023-05-26 2:25:41,iOS,1.006168450889168e+16,Bobobox Kebayoran Baru,Earth Double,"Dulu sempet agak gak bagus maintenancenya teruama di toilet, sekarang udh lebih bagus","In the past, it was rather not good, the maintenance was in the toilet, now it's better",Positif,Bobobox,past rather good mainten toilet better,Positive,0.7003
9,2023-05-24 23:00:00,2023-05-25 23:00:00,2023-05-26 2:15:16,iOS,1.0231683896066028e+16,Bobocabin Kintamani ,Deluxe Cabin,"The view from the room is amazing, the stay was pleasant","The view from the room is amazing, the stay was pleasant",Positif,Bobocabin,view room amaz stay pleasant,Positive,0.5106
7,2023-05-25 0:00:00,2023-05-26 0:00:00,2023-05-26 2:13:01,iOS,1.019168466070958e+16,Bobocabin Cikole,Deluxe Cabin,Noise pollution from the street  ,Noise pollution from the street  ,Positif,Bobocabin,nois pollut street,Neutral,0.0
10,2023-05-25 0:00:00,2023-05-26 0:00:00,2023-05-26 1:50:05,Android,1.0231675249970924e+16,Bobocabin Kintamani ,Deluxe Cabin,"The mattras a litlle bit hard, but the view was amazing","The mattras a litlle bit hard, but the view was amazing",Positif,Bobocabin,mattra litll bit hard view amaz,Negative,-0.1027
10,2023-05-25 0:00:00,2023-05-26 0:00:00,2023-05-26 1:48:03,Android,1.0231675249970924e+16,Bobocabin Kintamani ,Deluxe Cabin,"Our experiance was so wonderfull, the staff (Yesi and Antoni) was verry helpfull,","Our experiance was so wonderfull, the staff (Yesi and Antoni) was verry helpfull,",Positif,Bobocabin,experi wonderful staff yesi antoni verri helpful,Positive,0.7579
7,2023-05-24 0:00:00,2023-05-26 0:00:00,2023-05-26 1:47:43,Android,1.0061684413227332e+16,Bobobox Kebayoran Baru,Earth Single,Buang air kecil susah cebok pake air,Urinating is difficult to nod in water,Positif,Bobobox,urin difficult nod water,Negative,-0.3612
10,2023-05-03 0:00:00,2023-05-04 0:00:00,2023-05-26 1:40:11,iOS,1.0041683107235962e+16,Bobobox Pancoran,Earth Double,Nice,Nice,Positif,Bobobox,nice,Positive,0.4215
10,2023-05-24 0:00:00,2023-05-26 0:00:00,2023-05-26 1:15:54,iOS,1.0031684899274396e+16,Bobobox Dago,Earth Double,Great,Great,Positif,Bobobox,great,Positive,0.6249
10,2023-05-25 0:00:00,2023-05-26 0:00:00,2023-05-26 1:07:18,iOS,1.0031684916678936e+16,Bobobox Dago,Earth Double,good,good,Positif,Bobobox,good,Positive,0.4404
9,2023-05-22 0:00:00,2023-05-24 0:00:00,2023-05-26 0:45:08,iOS,1.0111684556111726e+16,Bobobox Tanah Abang,Earth Single,The internet was so slow,The internet was so slow,Positif,Bobobox,internet slow,Neutral,0.0
10,2023-05-23 0:00:00,2023-05-24 0:00:00,2023-05-25 17:49:55,iOS,1.0121684856382252e+16,Bobobox Juanda Jakarta,Sky Double,"Pelayanan baik dan ramah, fasilitas bersih","Good and friendly service, clean facilities",Positif,Bobobox,good friendli servic clean facil,Positive,0.6808
10,2023-05-13 0:00:00,2023-05-14 0:00:00,2023-05-25 14:40:56,Android,1.0001683951404688e+16,Bobobox Paskal,Sky Double,MANTAP IS THE BEST,MANTAP IS THE BEST,Positif,Bobobox,mantap best,Positive,0.6369
7,2023-05-24 0:00:00,2023-05-25 0:00:00,2023-05-25 11:21:02,Android,1.00716849389918e+16,Bobobox Alun-Alun Bandung,Earth Double,"tolong pihak manajemen, untuk parkir mobilnya bisa dipikirkan lagi ya.","Help the management, to park the car can be considered again.",Positif,Bobobox,help manag park car consid,Positive,0.4019
10,2023-05-07 0:00:00,2023-05-08 0:00:00,2023-05-25 10:47:05,iOS,1.0181683303727416e+16,Bobobox Mega Bekasi,Earth Double,"no problem,no way","no problem,no way",Positif,Bobobox,problem way,Negative,-0.4019
1,2023-05-24 0:00:00,2023-05-25 0:00:00,2023-05-25 10:41:16,Android,1.008168243469149e+16,Bobobox Kota Tua,Sky Double,"SAYANGNYA GAK BISA DI RESCHEDULE DAN DI REFUND DANANYA JIKA CANCEL ATAU GAK BISA HADIR, PARAH!","Unfortunately it can't be rescheduled and refined funds if it can be canceled or can't be present, severe!",Negatif,Bobobox,unfortun reschedul refin fund cancel present sever,Negative,-0.25
10,2023-05-14 0:00:00,2023-05-15 0:00:00,2023-05-25 10:35:37,Android,1.0001684035296192e+16,Bobobox Paskal,Earth Double,Wifi,Wifi,Positif,Bobobox,wifi,Neutral,0.0
10,2023-05-21 0:00:00,2023-05-22 0:00:00,2023-05-25 10:35:24,Android,1.0071684648450354e+16,Bobobox Alun-Alun Bandung,Earth Double,Wifi,Wifi,Positif,Bobobox,wifi,Neutral,0.0
9,2023-05-23 0:00:00,2023-05-25 0:00:00,2023-05-25 10:29:35,iOS,1.0061684805658572e+16,Bobobox Kebayoran Baru,Earth Single,speaker tidak menyala dan pengaturan ac lepas,The speaker does not turn on and the AC setting is loose,Positif,Bobobox,speaker turn ac set loos,Neutral,0.0
10,2023-05-24 0:00:00,2023-05-25 0:00:00,2023-05-25 10:19:43,Android,1.0191684821579182e+16,Bobocabin Cikole,Deluxe Cabin,"Tempat super nyaman, best place untuk tenangkan pikiran.  Pelayanan sangat baik, ramah..","Super comfortable place, best place to calm the mind. Very good service, friendly ..",Positif,Bobocabin,super comfort place best place calm mind good servic friendli,Positive,0.9413
9,2023-05-23 0:00:00,2023-05-24 0:00:00,2023-05-25 10:08:43,iOS,1.012168484350965e+16,Bobobox Juanda Jakarta,Sky Single,Good,Good,Positif,Bobobox,good,Positive,0.4404
10,2023-05-23 0:00:00,2023-05-24 0:00:00,2023-05-25 9:31:03,Android,1.0031684813873868e+16,Bobobox Dago,Earth Double,Keren,Cool,Positif,Bobobox,cool,Positive,0.3182
10,2023-05-24 0:00:00,2023-05-25 0:00:00,2023-05-25 7:44:21,iOS,1.0091684860449432e+16,Bobobox Kota Lama,Earth Single,Great location,Great location,Positif,Bobobox,great locat,Positive,0.6249
10,2023-05-24 0:00:00,2023-05-25 0:00:00,2023-05-25 6:58:27,Android,1.0061684898113974e+16,Bobobox Kebayoran Baru,Sky Double,"thanks for your hospitality, I'm glad this is the warmest hospitality I've ever seen in hotel. it's kinda nice to stay here and everything is good enough   thanks.","thanks for your hospitality, I'm glad this is the warmest hospitality I've ever seen in hotel. it's kinda nice to stay here and everything is good enough   thanks.",Positif,Bobobox,thank hospit glad warmest hospit ever seen hotel kinda nice stay everyth good enough thank,Positive,0.9338
10,2023-05-22 0:00:00,2023-05-25 0:00:00,2023-05-25 5:09:03,Android,1.000168447830778e+16,Bobobox Paskal,Sky Double,Gg,Gg,Positif,Bobobox,gg,Positive,0.296
10,2023-05-24 0:00:00,2023-05-25 0:00:00,2023-05-25 5:08:09,iOS,1.0191684510706992e+16,Bobocabin Cikole,Deluxe Cabin,Keren banget pelayanannya luvv bangettt,"Really cool, the service is really luvv",Positif,Bobocabin,realli cool servic realli luvv,Positive,0.3182
10,2023-05-24 0:00:00,2023-05-25 0:00:00,2023-05-25 5:06:24,Android,1.0271684681500422e+16,Bobocabin Padusan,Deluxe Cabin,Nyaman,Comfortable,Positif,Bobocabin,comfort,Positive,0.3612
8,2023-05-24 0:00:00,2023-05-25 0:00:00,2023-05-25 5:04:13,iOS,1.024168485900167e+16,Bobocabin Puncak Gunung Mas,Deluxe Cabin,kurang guling,less roll,Positif,Bobocabin,less roll,Neutral,0.0
10,2023-05-24 0:00:00,2023-05-25 0:00:00,2023-05-25 4:59:56,Android,1.0251684885425884e+16,Bobocabin Coban Rondo Malang,Deluxe Cabin With View,Bagus smoga bisa balik lg,Good hopefully can back again,Positif,Bobocabin,good hope back,Positive,0.7003
10,2023-05-24 0:00:00,2023-05-25 0:00:00,2023-05-25 4:55:45,Android,1.0031684582124264e+16,Bobobox Dago,Sky Double,Pelayanan memuaskan,Satisfying service,Positif,Bobobox,satisfi servic,Neutral,0.0
10,2023-05-24 0:00:00,2023-05-25 0:00:00,2023-05-25 4:51:43,Android,1.0351684827255662e+16,Bobocabin Madasari Pangandaran,Deluxe Cabin,"Very comfortable place. Truly hidden gem. And also has a good service especially to Miss Dian, she is very helpfull and warm. Thank you so much. I'll be back later for sure.","Very comfortable place. Truly hidden gem. And also has a good service especially to Miss Dian, she is very helpfull and warm. Thank you so much. I'll be back later for sure.",Positif,Bobocabin,comfort place truli hidden gem also good servic especi miss dian helpful warm thank much back later sure,Positive,0.9062
8,2023-05-24 0:00:00,2023-05-25 0:00:00,2023-05-25 4:27:20,Android,1.0351684926522412e+16,Bobocabin Madasari Pangandaran,Deluxe Cabin,Thank you pokona recommended banget deh,Thank you pokona recommended banget deh,Positif,Bobocabin,thank pokona recommend banget deh,Positive,0.6124
10,2023-05-24 0:00:00,2023-05-25 0:00:00,2023-05-25 4:24:35,Android,1.0201684912471216e+16,Bobocabin Signature Toba,Deluxe Cabin,Utk makanan bisa ditingkatkan lagi rasa dan tampilan masakannya. Utk cabin dan fasilitasnya semuanya oke. 👍,For food can be increased again the taste and appearance of the cooking. For cabin and the facilities are all okay. 👍,Positif,Bobocabin,food increas tast appear cook cabin facil okay,Positive,0.2263
10,2023-05-24 0:00:00,2023-05-25 0:00:00,2023-05-25 3:51:21,Android,1.0041684500234828e+16,Bobobox Pancoran,Earth Double,Well done,Well done,Positif,Bobobox,well done,Positive,0.2732
10,2023-05-24 0:00:00,2023-05-25 0:00:00,2023-05-25 3:26:48,iOS,1.0111684964243934e+16,Bobobox Tanah Abang,Earth Double,Amaziiinggg ,Amaziiinggg,Positif,Bobobox,amaziiinggg,Neutral,0.0
10,2023-05-24 0:00:00,2023-05-25 0:00:00,2023-05-25 3:19:04,Android,1.024168481432405e+16,Bobocabin Puncak Gunung Mas,Deluxe Cabin,Good,Good,Positif,Bobocabin,good,Positive,0.4404
8,2023-05-23 23:00:00,2023-05-24 23:00:00,2023-05-25 3:12:59,iOS,1.0231679548882768e+16,Bobocabin Kintamani ,Executive Cabin,"Gantungan baju, sprei kurang bersih.","Clothes hangers, bed linen are not clean.",Positif,Bobocabin,cloth hanger bed linen clean,Positive,0.4019
9,2023-05-24 0:00:00,2023-05-25 0:00:00,2023-05-25 2:44:16,Android,1.0091684862456776e+16,Bobobox Kota Lama,Earth Single,jaringan wifi sering lambat koneksi,WiFi network is often slow connection,Positif,Bobobox,wifi network often slow connect,Neutral,0.0
7,2023-05-24 0:00:00,2023-05-25 0:00:00,2023-05-25 2:21:01,Android,1.0231684241518984e+16,Bobocabin Kintamani ,Deluxe Cabin,The bed was too hard.,The bed was too hard.,Positif,Bobocabin,bed hard,Negative,-0.1027
10,2023-05-23 23:00:00,2023-05-24 23:00:00,2023-05-25 2:14:45,iOS,1.023168488443935e+16,Bobocabin Kintamani ,Executive Cabin,Niceeeeee ,Niceeeeee,Positif,Bobocabin,niceeeee,Neutral,0.0
10,2023-05-24 0:00:00,2023-05-25 0:00:00,2023-05-25 1:48:46,Android,1.0201684731212698e+16,Bobocabin Signature Toba,Deluxe Cabin,Terbaik,Excellent,Positif,Bobocabin,excel,Positive,0.4588
8,2023-05-24 0:00:00,2023-05-25 0:00:00,2023-05-25 1:06:38,Android,1.0121677210951408e+16,Bobobox Juanda Jakarta,Sky Double,Stinkem enorm,Stinking huge,Positif,Bobobox,stink huge,Negative,-0.1027
10,2023-05-24 0:00:00,2023-05-25 0:00:00,2023-05-24 23:39:57,Android,1.027168188705164e+16,Bobocabin Padusan,Deluxe Cabin,"Tolong lebih ditingkatkan lagi kebersihannya. Air dari tempat kamar mandi rembes keluar, sehingga banyak menggenang sampai masuk ke kamar. Kemudian, penunjuk arahnya tolong lebih diperjelas dan diperbesar.","Please further improve the cleanliness. Water from the bathroom where the bathroom is seeping out, so that a lot of stagnant until it enters the room. Then, the point of direction please be clarified and enlarged.",Positif,Bobocabin,pleas improv cleanli water bathroom bathroom seep lot stagnant enter room point direct pleas clarifi enlarg,Neutral,0.0
10,2023-05-21 0:00:00,2023-05-22 0:00:00,2023-05-24 17:59:29,iOS,1.0091684471396764e+16,Bobobox Kota Lama,Sky Double,Lantai agak licin,The floor is quite slippery,Positif,Bobobox,floor quit slipperi,Neutral,0.0
6,2023-05-19 0:00:00,2023-05-20 0:00:00,2023-05-24 15:53:59,iOS,1.0061684472492216e+16,Bobobox Kebayoran Baru,Sky Single,"Area parkir motor bisa dibuat lebih dekat aksesnya. Bisa lewat lift atau yg lain. Kalau jauh, pengunjung sudah capek ingin istirahat masih repot jalan dari area parkir ke hotel. Sama untuk ketersediaan barang yg dijual di hotel bisa dibuat lebih beragam. Hotel jauh dari akses belanja seperti indomart jadi nilai jual kalau mau jual barang atau kebutuhan. Misal pembalut wanita, sabun, dll","The motor parking area can be made closer to access. Can be through the elevator or other. If far, visitors are tired of wanting to rest still bother the road from the parking area to the hotel. The same for the availability of goods sold in hotels can be made more diverse. Hotels are far from shopping access such as Indomart so the sale value if you want to sell goods or needs. For example sanitary napkins, soap, etc.",Netral,Bobobox,motor park area made closer access elev far visitor tire want rest still bother road park area hotel avail good sold hotel made divers hotel far shop access indomart sale valu want sell good need exampl sanitari napkin soap etc,Positive,0.6124
10,2023-05-23 0:00:00,2023-05-24 0:00:00,2023-05-24 15:50:40,Android,1.0031684813873868e+16,Bobobox Dago,Earth Double,great experience!,great experience!,Positif,Bobobox,great experi,Positive,0.6249
10,2023-05-22 0:00:00,2023-05-23 0:00:00,2023-05-24 13:57:07,iOS,1.0351682674092196e+16,Bobocabin Madasari Pangandaran,Executive Cabin,great,great,Positif,Bobocabin,great,Positive,0.6249
10,2023-05-22 0:00:00,2023-05-23 0:00:00,2023-05-24 13:28:15,iOS,1.0041684679211878e+16,Bobobox Pancoran,Earth Double,good,good,Positif,Bobobox,good,Positive,0.4404
8,2023-05-21 0:00:00,2023-05-22 0:00:00,2023-05-24 13:26:41,Android,1.0081684426835126e+16,Bobobox Kota Tua,Sky Double,Recommended room for stay cation.,Recommended room for stay cation.,Positif,Bobobox,recommend room stay cation,Positive,0.3612
10,2023-05-21 0:00:00,2023-05-22 0:00:00,2023-05-24 13:04:11,Android,1.0171684474405632e+16,Bobocabin Ranca Upas,Standard Cabin,Kebagian yang paling atas aga ngeri sedikit 🔥🔥,Get the top of the top of a little horrified 🔥🔥,Positif,Bobocabin,get top top littl horrifi,Positive,0.3818
7,2023-05-23 0:00:00,2023-05-24 0:00:00,2023-05-24 12:04:30,iOS,1.0071684866766284e+16,Bobobox Alun-Alun Bandung,Sky Double,Jauh bgt akses parkir mobilnya huhu,Far away accessing the car parking huhu,Positif,Bobobox,far away access car park huhu,Neutral,0.0
9,2023-05-21 0:00:00,2023-05-23 0:00:00,2023-05-24 11:45:25,iOS,1.0251683442094546e+16,Bobocabin Coban Rondo Malang,Deluxe Cabin With View,Makanan lokal seperti nasi goreng dan indomie terasa hambar. Untuk daging bbq enak,Local foods such as fried rice and indomie taste bland. For delicious BBQ meat,Positif,Bobocabin,local food fri rice indomi tast bland delici bbq meat,Neutral,0.0
10,2023-05-18 0:00:00,2023-05-19 0:00:00,2023-05-24 11:09:27,Android,1.0081684393759476e+16,Bobobox Kota Tua,Sky Double,Ok,Ok,Positif,Bobobox,ok,Positive,0.296
8,2023-05-23 0:00:00,2023-05-24 0:00:00,2023-05-24 10:26:16,Android,1.0261684840292334e+16,Bobocabin Baturraden,Deluxe Cabin,"Air panas tidak cukup utk 2 orang dan waktu tunggunya cukup lama utk jadi panas kembali  Sprei tidak bersih, ada bekas rambut orang dan tetesan noda  Ac sulit di setel dari remotenya","Hot water is not enough for 2 people and the wait time is long enough to be hot again  Sheet is not clean, there are people's hair marks and stains  AC is difficult to set from the remote",Positif,Bobocabin,hot water enough peopl wait time long enough hot sheet clean peopl hair mark stain ac difficult set remot,Positive,0.0516
